review_id,text,stars
HCrs5B7b9wWWPehcc-Y2Kg,"Probably some of the best tacos you can get on this side of town. Long time customer of the original location. Glad they opened one up on the north side.  Don't pay any mind to the negative comments on here, they're probably upset this isn't another froyo shop.  The tacos are greasy and juicy and made with real tortillas so eat them quickly or you'll have a mess. If you don't like it, go back to your tofu wraps from Whole Foods. Definitely will be coming back to this place. Recommend the Apson taco with a caramelo and a medium horchata.",5
wTYmfB4Sb_z8jcoocsJP0g,"If I could give negative stars I would. This place has been an absolute nightmare from the day I moved in. Do NOT fall for the shiny pretty pictures, the prices, or even the model unit. They are complete lies.
The Good: I wish I could come up with something but I really can't.
The Bad: Management is terrible. They lie, they are extremely unprofessional in how they speak to you...if they even ever answer your millions of phone calls or emails asking questions. I placed maintenance requests over a month ago and not a single one has been completed. Instead, they closed out the requests saying they had been completed when in reality they hadn't been. Good luck trying to get a hold of maintenance either. They'll never come. And management won't do anything about it.
The Ugly: I moved into this unit about a month ago and they didn't clean the unit before move-in. Rather, they lied and said the unit was inspected earlier that day. If that's so, then tell me how there was a giant spider web with a live black spider (pretty sure poisonous) spanning across the doorframe? There was dust everywhere, the ducts were filled with dust, the ground was covered in dirt. Not to mention the dead bugs everywhere. It looked like the place was abandoned for years. And the stench of cigarette smoke was overwhelming. The kitchen was falling apart essentially (garbage disposal broken, stovetop burners broken, live cut wires coming from the stove vent, stained and dented fridge that was dirty inside). The walls are painted an ugly grey color over a very crappy thick plaster. The doors were falling off their hinges. The floors were uneven and creaky. The fans squeak. You can hear the neighbors yelling and fighting in the middle of the night every night. The carpets are an ugly brown color so they can hide the bugs that are constantly crawling everywhere no matter how much insecticide you spray. They painted the drawers and doors and you can see actual hair that was painted over. Absolutely disgusting. And they refuse to let you see the unit before move-in (probably because they know if you actually saw the unit you'd run in the other direction). Needless to say, I am breaking my lease after just one month here (honestly, one month too many). Other apartments I have spoken to have heard of this place and they all say the same thing: to stay away as far as you can.",1
TOQoQD00NaqRvELZoqDFOw,"Pro TV came to my house approximately three months ago after I called them and told him that the green light was flashing on our Mitsubushi TV. They said it was the power board and they quoted me $460 to come out and install a new power board. The next day Mr. Stevenski and his son came and took the back of the TV apart called me while I was at my office and told me that there may be more problems than just the power board. He told me, ""I don't know what it's going to take the fix the TV but you have to trust me."" I told him to go ahead and fix the TV. When I got home he told me the TV was ""like brand-new"" and that they got it all straightened out. He charged me $600 for the power board alone. His bill was $1029 but he told me if I paid cash he would take the sales tax off. He also warranteed the parts and labor for 90 days but said that the TV should be good for a long time to come. Now three months later, just days before his 90 day guarantee would expire we now have the same problem. After several phone calls we got him to come to the house but he told us it may cost more to get the TV working and I told him that I did not want to hear it as the TV was under his warrantee. He changed out 7 resistors and told me that the parts were $200 and presented me with an invoice. I told him that if the TV was still working in 90 days he would get paid. He would just have to trust me as I trusted him in the first place. Later his wife called and she was quite rude on the phone. Also our cleaning lady was made very uncomfortable by him. She told us he was very foul mouthed while he sat on the couch watching his son do all the work. After he left I did a little research only to find out his $200 resistors were really only $3 each and the $600 power board was only $56. This guy is a rip-off from the word go. I wouldn't hire this guy to change a light bulb.",1
DybiIcXduSeZhfKsghqEEQ,"First these two things would make me a favorite to a restaurant. 
1) atmosphere 
2) food 

Cuba Libre has both. The menu is small but what ever I ordered I had no complaints. The appetizer bread and butter is excellent and the Mojitos are great. 

Make sure to make reservations on the weekend as it can get really busy.",4
5lBBAHdzbQ8UQubd8SDmwA,"I had a wrist injury in late 2017, and after a week or so of soreness was concerned that it had been broken. Went in for an x-ray which revealed that it was not broken, but the doctor suggested wearing a thumb brace to help with healing. He had one on hand that he suggested I buy. I asked about the price because I was concerned about buying it in a hospital, and he gave me a price that was reasonable. When I checked out of the office, they said they couldn't bill me because their computers didn't work, so they'd send a bill. That bill didn't show up until August 2018.  In Nov 2018, a year after the appointment, I got a $230 bill from Breg Orthopedics for the thumb brace. Nearly identical braces cost $30 at Walgreens. The doctor knew I had already had the injury well over a week and gotten around just fine.
When I brought the bill to this clinic, the receptionists were shocked at how much it cost, took my information, and said they would get back to me right away, since the bill was due soon. Three days later I hadn't heard a thing, and had to go back and demand a response again. But when I talked with the clinic manager on the phone she defended the bill, saying it must be a high quality brace, and they never quote prices to patients for these things (they absolutely did). Even if the doctor had not given me a price (again, he did), he encouraged me to walk out of the clinic with a brace that I would get charged hundreds of dollars for, knowing I didn't need to buy it there. These people absolutely don't care about you as a patient. During my conversation with the manager, she would never acknowledge that the clinic was at fault in this situation.
This clinic is disorganized, slow, and they absolutely don't care about giving you good service or standing behind the things they do.",1
9-ook6BIhpmKFVuFQ0y18g,"Sad it's not the old ballyhoos I remember, Last three meals have just been so-so. So it's consistently good food just not what ballyhoos was. They should  make a name for themselves with better food then ballyhoos so they can take down that bait and switch sign that leads customers to believe they are one the previous establishment. I felt cheated when I saw the cheesy ""d"" glued to the sign.",3
ckAIqhdcgLLvaX541wzi4w,"Oh PHL... you disappoint me. Granted, we only spent 15 minutes here thanks to our delayed incoming flight, but it wasn't a good 15 minutes.

Dirty restrooms, long wait for the shuttle at gate F14 going to the B terminal, some of the moving walkways not functioning, etc.

I'm giving PHL two stars instead of one, only because we actually made our connecting flight back to New Orleans and didn't have to spend the night in the airport.",2
zOxyymxi51enxVjFV92L2Q,"My husband and I showed up without a reservation on a Friday night about 6:30 and were able to be seated.  The waitress immediately approached us and read the specials which were also posted on a blackboard in the restaurant.  We were pleasantly surprised by the nice décor of this little store front BYOB right near our house. We brought a bottle of white wine and were immediately offered an ice bucket.  We started with the fried calamari which is our pet peeve as we are rarely able to find a restaurant that prepares this without being chewy and over cooked.  The calamari did not seemed cooked enough and was chewy.  My husband ordered the baby lamb chops with gorgonzola risotto.  The lamb was cooked to his liking and ample but he felt it lacked flavor.  He raved about the risotto.  I had chicken parmesan with linguini.  It was delicious with a slight garlicky flavor and the sauce was fresh and flavorful. The bread with olive oil dipping sauce was also good and we were too filled to order dessert.  The only minor complaint I had was the way the hostess was dressed.  She was wearing flip flops, cropped spandex pants and a jean jacket.  Her appearance kind of detracted from the atmosphere of the place. Service was very good.  We will definitely return.",3
0dM9nqiaCkNINR_gbTgwsA,"I've been wanting to eat at this place since they opened up a few months ago, and it was well worth the wait. We started off with the Tai Pei Street Corn. It was very different, but in a good way. It tasted smoky, a bit sweet with a kick at the end. My husband ordered the Stunt Pig for his main entree and I ordered the pulled pork with fries and baked beans. We both really enjoyed each entree, and he wasn't even able to finish his whole sandwich it was so big. I'm a huge bbq fan and this pork was unreal. Juicy and cooked to perfection. I also tried all of their house-made sauces. My favorite by far was the sweet lee, but they all were good depending on what kind of sauce you like.


I'm definitely a fan and will definitely be returning!",5
hpTQ3r9WTyj8F--Zp22Hxw,"Fantastic Fantastic......Excellent Customer Service, Clean Good Smelling environment, and Finally the Cookies, cupcakes, and Brownies are Awesome. Unfortunately I devoured most of it in one setting",5
DrlfW3cxdbQPk4XO8NDw9A,"Went last night, Friday evening and sat on the outdoor patio.  Our waitress was very attentive and did as good of a job as she could, however it was very busy and it was another servers first night.  This was putting a lot of pressure on our server as she was helping the new employee, too.  They should have had additional staff working.  There were three of us and a child.  We had a pizza that was very good.  A salad with chicken that was quite large and the fish and chips which was the special.  Unfortunately, the fish was over cooked and the chips were stale and tasteless.

Overall, good experience and staff.  Most of the food was good.",3
RvKAOKFrXjpWQfnZ5_XrYw,Server Chris was amazing! I told him about a beer I liked tgey didn't carry and he immediately recommended a beer on tap.that was exactly what I was looking for! Thank you amazing server Chris!,5
grwNOt8xtAhT1GxshKq9rA,"Every time I've tried to go to this place, the line is out the door... today I actually waited inline to get in. People were waiting outside in the snow to get in! We offered to sit at the bar so our wait wasn't too long at all. 
Sitting at the bar was great, we had a server right in front of us and had a great spot to take in all the happenings in this cute cafe by day/bar by night. The artwork hanging is an eclectic mix with a strong Dr Seuss vibe going on. It's trendy and right by the University so a hot spot for trendy students.
I ordered the Eggs Benny which is served on house-made corn bread and a side of fried potatoes. The eggs were perfectly gooey and that hollandaise sauce is sublime. SO FULL. It was a lot of food and every bite was flavourful. 
My husband ordered the omelette of the day with bacon, sun dried tomatoes and povolone, which he devoured so it must have been good. We both had a small latte each and those baristas must be damn good, because the coffees looked and tasted amazing.
I'll definitely be back and I'll come later on the day as I want to see what it's like when it's a bar. Our server told us it's all about the beers when they stop serving brunch ;)",5
DurDssLKv6iNJtd9QIP8Jw,"Pros : Giovanni and Avery were on time, polite and professional. Cleaned areas I asked them to. 
Cons :  I asked them to wipe kitchen cabinetry and shelving.. found under the sink cabinet filthy. Also I asked for pet hair removal from carpet. That was not done well. They did vaccum, but there were hair still at the edges of the baseboard. I found all this after their 24 hr re-clean offer.. so even though I  called them & told them about this they said if I were to book another service, then they will address these issues. I haven't moved into my new home yet, so I didn't notice these immediately. 
All in all I had to spend few hours cleaning again the things I hired cleaning crew to do in the first place",2
2J2FYG9wSyL08KpWTXuCXA,"First of all I'd like to tell that this review is written in the times of COVID era and I understand that many restaurants are understaffed and experience many challenges.  I don't know for sure if that was the case in that particular place but if so then some changes should take place. In fact, I know many understaffed restaurants do not accept poor service and that's why they don't welcome walk-ins anymore and work only by reservations. This two stars review is based mostly on horrible service and neglect of people who work at that particular location.  We came on Friday night, which is usually the busiest day of the week, which we understand and we were ready to wait for the food some extra time. Surprisingly the restaurant was not busy at all. The waitress was nice and polite, took our drinks order and disappeared.  Literally disappeared for like 10  minutes or so. Mind you the restaurant was not busy at all. Then she brought our drinks, took our main dish order and disappeared again. I ordered French onion soup and salmon, my husband ordered steak and salad. So we are waiting and waiting, our drinks are long gone, no one came to ask how's going and if we need anything?! I thought that my soup would come first and it did half an hour later, and without a spoon.  So I'm looking for my waitress to ask for a spoon and it seems like she's gone?!  So I asked another waiter if he'd be kind to bring me a spoon? Yeah of course no problem and he disappeared too!  So finally, our entire order comes, my soup is cold , still no spoon.  Ok, long story short I got my spoon but the soup was like water with a couple of pieces of onions in it. Never had French onion soup that bad. It looked like they went to grocery store across the street grabbed a boxed soup, added water into it and poured into my bowl. The rest of the food was good though. Hot and delicious, nice presentation and my husband really liked his steak and mashed potatoes. He wanted to order another drink and  a dessert but our waitress never showed up. Finally, when she did we decided it is good idea to ask for a check and get out of there than to wait forever for another drink.",2
i3QG8yzkAqn2dooqBFQIhg,Very friendly and professional. Just moved here from Georgia and was recommended from a nurse at Tucson Medical Center.,5
ddHbVOZHJEtwNbrfew1cSA,"This place is my go-to neighborhood taco joint. Everything I have had here has been delicious. The grilled onions are fabulous, as are the hot sauces that come along with. Yes, it used to be a gas station, but it has a decent dining area. You're here for the food, remember?",5
we-Ks4VreEmJwEmEZI3xYA,"I love record stores. Genuine record stores that are more than just 300 copies of Beyonce on CD priced at $18.

But the Record Exchange is much, much more than just a record store. Sure, they have the best, ever-changing, selection of vinyl and CDs in the Treasure Valley. But they have a great coffee/drink area next to their souvenir-esc shop. The seemingly ""trendy"" decor and ambiance is misleading. The staff is helpful, approachable, and knowledgeable. It is a welcoming environment whether you're the most knowledgeable about music/trends or you're new to the whole thing. They even have starter kits if you're looking to get into vinyl.

Great value, honest value, and an accepting place to browse. They also have live music regularly!",5
tS3egaquShnJF3Nhvr_JTQ,"Extremely poor customer service this evening; ordered a simple happy meal and chicken nuggets, had to repeat the order and sides several times. The clerk did not appear to be paying any attention. Asked for manager- completely indifferent and apathetic. She stated she's been on the grill all night but they have new people and can't help it- she went on to say that I needed to be understanding.

Now, I've been sitting here for almost ten minutes waiting for my food at the second window and... there isn't anyone else here.

This is seriously the McShittiest McDonald's- don't come here.",1
-T7exnzZSCqSSkTMIIbPQw,Great pizza and gnocci. Pizzas were delicious thin crust was crispy and well done. Little bit greasy but delicious. The salads had a whole load of dressing which was overwhelming. The bread and garlic knots were delicious! Would definitely recommend and go again!,4
_8FSbVeWkPcU8dt3fVXWwQ,"Yum. Visiting from Boston but I love Cajun food and this place hits the mark. Located in the back of the market. Very friendly people, fast service and really good food. Thought about jambalaya but got étouffée. Lots of shrimp and crawfish, really tasty at prices that can't be beat.",5
brD3mWs4wiDW1D5IA7eKTQ,"Ohh Regal Citrus Park, you desperately need a revamp. And to clean your filthy bathrooms.

The one thing I like about this theatre is the retro neon outdoor display... very beautiful... but that's about it. I've been here a few times and I'm always surprised how run-down and dirty the theater is. First of all, they have the most uncomfortable theater seats ever. Old, scratchy and hurting my back. If a 20 something feels that way, what would an elderly person think? It certainly wouldn't be a good experience for them. And the bathrooms... don't get me started! I walked down the line looking for one that wasn't covered in trash and... you know what. Then, when I found a stall with only minimal stuff on the floor and seat, there was no paper. Afterwards I checked the other stalls and realized only one or two of them had toilet paper. WTF! Plenty of employees... someone restock and clean please! Gross.

By the way, they only offer student discounts Sun-Thurs. As for me I'll only be back if there's no better option.",2
FIZztpS55mYHmKWmHKTrAQ,"I have such fond memories of magpies from growing up here but sadly they have gone downhill. 
Our pizza took forever to come and was ice cold when it finally arrived. I ordered extra large and only received a large. When I called to let them know I was told that I was only charged for a large and actually undercharged for our order by $1.50 so I should be grateful. Great but that wasn't what I ordered and we were feeding 7 people so I ended up only having a few bites of my daughter's since there wasn't enough to feed everyone. But as it turned out that was find bc the crust  was soggy and pizza was pretty tasteless. What happened to my favorite spot that I used to visit when I ditched 5th period??",2
x7RKrzVGTTkrS0PUu2gl8g,Overall everything was just ok. The burgers were over cooked. The fries were under cooked. There was gristle in one of the burgers. The service was fine. And the Covid precautions were good. It was the food that was just ok.,3
uhfbzScM4BKEW1Vg0ib17A,"OMG! Froze' all day (or night)!  This is a wonderful space, perfect for a Sunday Funday. The bar staff are attentive and wonderful. The drinks are fantastic. Great draft selection. If I had to complain about something it would be the music. This is such a cool progressive spot and there seems to be a bit too much pop country from the 80s-90s...just seems a little at odds w the overall vibe. But seriously, great spot...highly recommend!",5
trH8ZZok7qVJsYSN1wd6gw,"Yuck. The food is not good, very salty and tastes like a prepackaged microwave meal. We'd never been here and got the spicy chicken bowls. We got charged extra for ""white"" chicken meat and brown rice too. Won't be back.",1
YuRdKwJAGdrs_6an8aVS_g,"Went to Luke for happy hour expecting to come away with a smile on my face and a belly full of delicious $0.75 oysters.  Little did I know that retribution would be inflicted upon my bowels for my gluttony and stinginess.  Food poisoning from these oysters ruined my entire Mardi Gras weekend, leaving me starving and sober during one of the most hedonistic festivals in existence.  Perhaps management felt the need to cut costs along with increasing prices by switching to cheaper oysters.  Steer clear of this place until they reevaluate their suppliers.",1
tGkcZwpT6z9JrZM1Lza8jw,"Beautifully decorated office, professional,  upbeat and considerate staff. The man that worked on me was very good at what he does. He was super fast and it was virtually painless. Assistants and himself had me laughing. They checked on me the next day. Best dental experience I could ask for. Thumbs up in every aspect. I am not in pain anymore thanks guys!",5
8IhnexoNx9MynQRVDh-7CQ,The sweetest desserts you can find! The cupcakes were to die for and made a wonderful birthday treat. Their pastries all looked amazing and I was tempted to get one of everything!,5
h_JTZx34zFGhn6n6s_ezwg,"This place use to have such nice employees, but now all they have are people who don't want to work there and it shows!  I have been a loyal customer for several years but I have now decided to not patron this place any longer, the customer service is lacking to say the least!  You can never get a drink the way you order it even though they charge you for the ""extras""! What a sham! NEVER AGAIN!",1
kWuvUJnMWtHo_6ya2iYjMg,"The food here is great! Hidden in an old
Motel, really a hidden gem. Haven't found a good torta since taco bus went too ""chain"" restaurant. My boyfriend had a great burrito that was huge! Never seen something he couldn't eat all of. The verde sauce is so good, but SPICY!",4
HQkWaKHmo01O9ioCO_7h8Q,"I went here for the first time last night.  I was very impressed.  It was a Wednesday night and by 8PM the place was crowded.  It's obviously popular.  We tried two glasses of their wine from their winery.  They were delicious.  I didn't have any beer but their beer selction was huge for both on tap and in bottles.  We had their homemade chips for a snack.  They were good and they only cost about $3.75.  We had Roasted Beet and Edamame wrap.  It was fantastic.  The fries were fine, but nothing special. My only complaint was that when it started to get busy the waiters got a little behind and confused with our bill, but it was not too bad.  The atmosphere was great.  The restaurant is a wide open space so there are no walls blocking the sightlines.  The look is very wooden and rustic.  I would recommend this place for anyone looking for a non-chain restaurant that's unique in West County.",4
EVXWPkjHrS4Uik82qe1fzg,"Favorite Chinese place going on 15 years now! Shrimp fried rice is the best on the Westbank -- and Eastbank. Tried majority of the menu and everything is good, every time. Very friendly as well.",5
UfPGTcv5iNRZgdq6HEE3OQ,"Went for lunch last week. It was a slow day and the nice thing was they were having a fund raiser for Special Olympics. We ordered a pizza and a calzone to split. It came out and looked great but as soon as we tried the calzone it was completely cold inside. The cheese wasn't even melted. Had to send it back. Tried the pizza and same thing. Soggy bottom crust and the whole thing was cold. The first basket of bread was tiny lttle hard, cold pieces but we tried again and it was like a whole different bread and pretty good. I don't know if the chef was out that day but I've never had such a bad lunch and it's not cheap!",1
ciNR_QSY7SfN2d73l5-dGw,"Excellent food today, 6-11-2021! The service was outstanding as was the food. We will be back for sure!! Authentic Chinese for sure, not a thing we didn't like! Thank you",5
Sc0y02QVlYsGVZs7JSPTRQ,"I went in to buy approximately $15k in various furniture. The salesman told me he would get me a price quote the next day. The next day he called and said it would be the next day. Two days later I called and he had clearly forgotten about me and told me it would be 3 more days to simply price the items I wanted. I told him it was unprofessional that he kept me waiting two days and that I had to track him down to get more excuses, he said I can work with someone else if I want to and hung up on me.

The next salesman I worked with, was more punctual, but also unprofessional, rude, and an incompetent salesman. 

One would STRONGLY assume that there would some incentive offered to rectify the outrageous treatment I had received from the first tough guy salesman. No. Nothing. Not a dime. It's almost like they don't want you to spend money there! 

After two bad experiences with these ""salesman"", I have a strong impression that apathy and/or contempt for the customers is the rule, not the exception at Sprintz. At this point, it is a matter of principle that I don't spend a dime on over-priced furniture (some of it is quite nice, but over-priced) in that den of mediocrity.",1
t19CDp8cv_tCX9sGPumB2A,This is my second visit to Cheddar's.... my first was awesome I had the Bbq ribs and shrimp at the location in St. Petersburg . This time I chose the lighter fare meal in Tampa .....this time I got the Baja chicken it was tasteless hardly any seasoning the left off the pico receive 2 tble spoons of maybe about a tablespoon of rice mostly black beans and the chicken has absolutely no taste whatsoever the best part of my meal was the mango lemonade I wouldn't come here again I may go to cheddars but not this one I wasn't impressed.server was good... they need a new cook ... even if it's a low calories meal it shud still taste good it doesn't take much to make chicken taste good!,2
gaLIN3cM_ZhXI1zxgxmMEg,"For what it's worth, Dear Yelpers, Umai Umai has secured a spot in my Hall Of (food) Fame.  After Doma flat-out fumbled our reservation for six on Saturday night, Umai Umai took us in for a late seating and was the savior of our Lake House reunion party.  It only seemed fitting that we get together and drink the last of our Upstate NY vino from our recent trip north.  I've been to Umai Umai several times, and I'm always surprised at the quality of the fish, the creativity of the rolls, and the congeniality of the staff.  However, this time I was blown away.  If you do not try the Eternal Sunshine Roll then you have no love for all that is delectable in life.  Just give up now and save the joyousness for the rest of us.  Get out of my sunshine.  The chef was graciously accommodating of my shellfish allergy - I loathe having to request substitutions, but the Godzilla Roll rendered me begging, even for some bastard form of it.  The chef substituted the Shrimp Tempura for Salmon Tempura.  Damn.  I surrender.  I'm sure after 10 bottles of wine, the service staff must have thought we were lunatics, but they were all smiles as we closed the restaurant down.  Two apps, three huge specialty rolls, and a well-earned tip set us back $75.00.  I've spent twice that on meals half as good.  Get to Umai Umai while there's still fish left in the ocean.  You'll see what I'm talking about.",5
9TTRp9zJz7TsDa43tV-nXg,"The proportions are huge, enough for two meals. The food was decent but nothing to brag about. The person who picked up the phone was somewhat rude. He asked if I would look up their menu online because I asked if they had a few things. The garlic chicken had a lot of vegetables and not as much flavor as other places I've tried. There is take out beer which I guess offsets the mediocre service and so-so food... Or maybe not.  I will go to other local hot spots next time.",2
UiVuEIm3dOiIopT-Zy38xA,"First words out of my hubby's mouth as we approached the bare boned store front of Chill, ""It looks scary"". The entire shop is stark white with accents of blue. From the outside as well as the inside, it would look like the place was a vacant shop if there weren't people sitting around.

We were able to sample a variety of flavors before we made our selection. Good thing too because while the flavor may say Banana...it doesn't really taste like the Banana your taste buds are thinking of. All the flavors have a tangy tartness to them, some more than others. 

I settled on dark chocolate and chocolate coconut. To top it all all I hit up the topping bar. I'd love to see these items labeled. I ended up putting chocolate caramel cups on mine thinking I was getting peanut butter cups...no harm done because I like that too. I topped it with all sorts of guilty pleasures: chocolate cookie dough bits, caramel cups, sea salt caramel sauce, peanut butter cups and health bar bits.

While eating this interesting treat, I found myself thinking, ""geez this place needs some color or at least something on the walls."" It's SO bare inside. The other thoughts that went through my head werehow confused my taste buds were. The frozen yogurt was just that, frozen yogurt with a tangy tartness that drastically contrasted the rich creamy sweetness of the toppings I had selected. I think I would have enjoyed the frozen delight more without the toppings so that I could just focus on the simple yogurt'y goodness, but what fun is that. 

Before leaving my husband got a kick out the bathrooms, he's never seen the extreme hand dryer than blasts your hands dry at 90 miles and hour.

It's a novelty place that I may visit again...but only if I'm craving something tangy and tart. I liked that you only pay for only as much or as little as you put in your cup.",2
e8A11xBK9-lfqQDV27optg,"El Maguey, why oh why did you have to go and break my heart? We had such a good relationship, we were working on our issues, and things were going a lot better...I thought we could make it for the long haul. Alas, apparently all good things must come to an end. 

Maybe it was my fault for being wasted and deciding at like 12:50am (when they close at 1am) to order delivery because I see no other explanation for how an order could get so terribly screwed up. I called in an order for 2 vegetarian burritos, fish tacos, guacamole, and some chicken soup expecting to be told that they were closed but was promised it would be delivered shortly. Over an hour later, the delivery guy shows up after getting lost and berates me for not asking for a total price when I expressed shock for it being practically $30. My bad dude, usually it's told to me before I hang up. Then, once we opened the bags to eat, we realized that the order was completely and utterly wrong. We had one vegetarian burrito, steak tacos, a weird gelatinous soup with literally a massive chicken bone in it, a cheese quesadilla, and the order of guacamole. Uh? What? Seriously, the majority of it was pretty inedible. The guacamole was good and we did eat the vegetarian burrito but stopped once we noticed bits of pork in there. It was just so awful and terrible that the next morning we woke up and called and asked for our money back, which is the only reason they have two stars instead of one. They were very helpful and returned my $29 once they verified that they had screwed up the order. 

It's such a bummer that my go-to delivery place failed me in such a ridiculous way. 

At least I have my memories of what this place once was. 

(Oh but they did redo the inside so it looks mildly less grungy now)",2
TG10a8T4MhvjHijpFbobZA,"If I could give less than one star I would. What a rip off. They shot girls will accost you and then try to charge you 50+ dollars. If you don't pay they will call the cops. A bunch of shot-I stitutes, Asthe bouncer called them. Do not...do not, go there!!!!",1
Xpimw3CEvL6PWfKw86LAJg,"This is my favorite go-to place for breakfast since it's right around the corner from my house and I always have a good meal there... Just this past weekend I had a delicious omelette which was one of their specials of the day (spinach, black olives, onions, tomatoes, and cheddar cheese)... I have to admit that I always get an omelette when I'm there so I can't really comment much on their other menu items, but I do know they have pretty amazing french toast as well... Definitely a must try!",5
1gQ4c7BLvBO3LM1lXldJ2w,"I was super excited when this location open, because I always went to the westport location. The first week it open my boyfriend and I visited the food the chicken quesadilla was horrible, it tasted weird and soggy (Which the quesadilla is typically my fav). I gave them another try a couple of months later. Food quality is still horrible.",1
wM1yxmiedmWQ79ovWFXb7A,"The gnocchi was amazing! The chicken parm was delightful. You cannot go wrong with this place. It is a little loud because it is so busy, but it's worth it!!!!",5
sDsj1rd26Cb6PcktBrYFeg,"They serve you cold raw meat.

Weird.",2
AO4w4G3N2sfRlFNr5vgS6g,Easy to work with. Derrick M. Made sure we had everything we needed and was available and responsive. Transparent staff. Highly recommend for a purchase or lease!,5
ULea2LDqD-ep4EgeunuYyA,"The food was horrible and the prices are unreasonably high. For example --I ordered the hamburger Po-boy (it was over cooked and hidden by lots of mayonnaise, with the a few pieces of lettuce and cut tomatoes). To my astonishment a cup of hot tea (water and a tea bag) is priced at $3.99. By pass this location!!!!!!!!! STRAIGHT GARBAGE Establishment..........",1
qpHXAPi35pH0CV-EJ7ww-w,"Great Italian market for wines, cheeses, and meat.  Amazing deli and great bakery.   Great handmade samwiches with deli salads and pasta dishes to go",4
qhZ29rIsItTT4WmVErl_rw,"I just had a Gaucho for the first time in over a year.  I have no idea why it took me so long to go back, that sandwich is amazing!  Do yourself a favor and call it in to avoid the lunchtime rush line.",5
llCMmZLu6hCUdQLd9i1Qhw,"Wonderful atmosphere and except service from Susie.
The raviolis were absolutely devine!!!  Great bread and shrimp scampi....this is a must visit restaurant if you're at St.Petes beach",5
FVT74WNTOQFJcFiSPlv39w,"We love this park as a place for a nice nature walk. There is a small playground area right at the front of the park but it is very dangerous looking and some of it has ply wood covering areas that I am guessing made it even more dangerous. So the playground area could really use a facelift. Next to that playground, there is a small dog park that is well maintained.
We enjoy walking the board walk as there are many picnic areas with shade to stop and enjoy lunch with water on one side and the forest on the other. If you venture to shelter 4 it is currently sectioned off as a mother gator has laid eggs near by. It was cool to drive by and see the mother gator sunbathing. 
The park is rather big and I would recommend for the true forest lovers to check out shelter 12 or 13 as they are deeper into the park and have lots of wild life. We have seen deer, squirrels, frogs and of course, dozens of lizards at these locations. This is also a nice area to host family get together or birthday parties as the dense trees provide shade from the strong Florida sun! Most of the shelters do have a grill present as well as plenty of picnic table",4
k39BSygWpvoCbVyToetpQQ,"Always a great experience at this chipotle, we are so happy to have one close by and staffed by great people.",4
SjQsvTTWzpknwyNHn5a0Lw,"One of the best Greek restaurants in the city! They have big servings that's totally worth the money you pay for. They have my favorite traditional lemon soup! Sometimes I can finish two bowls in one sitting. They also have a big sampler plate for two. My folks couldn't even finish the sampler plate. It's probably good for three people easily. :) 

I also like the fact that this restaurant is active in the community when it comes to charitable institutions. They were one of the big sponsors for the aids walk and a variety of other charity events.",5
g_4P1EwBwTsuJRKlGDIhtw,"The color was pretty but the person cut WAY TOO FAR into my nail bed and the gel is peeling after 5 days! My cuticles look terrible and the skin around my nails is starting to peel and I'm surprised. I don't plan on returning here. If you do go, avoid the guy who works there. He did this and I am not satisfied at all.",2
6UpsfLLP8WM7kzjJ8BLHFA,The pharmacist was so awesome to take care of our needs just before closing. We wouldn't have made it through the night otherwise. Thank you so much!,5
NHg59U-MIOy7JDtmG3Y1RA,"Great atmosphere tucked away off Main Street. Nice outdoor dining area and always good service. Expensive, but good drinks !",4
Rr8iaqn3jQiS9raLNHTe3Q,"Nuvo is a local gem, owned and operated by two of the friendliest guys in Nashville. Their ingredients are always fresh and healthy, and spot on. Although they're known for their burritos, their salads might be the best in town. Don't be fooled by the food court location -- this is a spot beloved by locals.",5
u4f6sVrfEdwq7a-GM90Ezw,"Was pretty disappointed here. We walked in around 7pm on a weekend and while there was a little bit of a line, it wasn't anything crazy looking... maybe 10 people max in front of us? Little did we know it would take them close to 30 minutes to get through those 10 people ahead of us. We had an indicator it would still be quite a wait after that when we were almost to the counter and a lady walked up and asked if they forgot about her order as she'd been sitting at her table waiting quite a while. 

They were out of both brisket and ribs. Not sure if this is a normal occurrence not to have enough for dinner time, but keep that in mind that you might want to come earlier or try it for lunch if you're wanting those items. They had a huge variety of sides so I was excited about that and the prices here seem to be very fair for what you get. After we finally ordered, we had to wait at least another half hour or so before our food was brought out to the table. Our friends that were right in front of us in line got their food about 15 mins before us and felt awkward sitting and waiting for us to get our food to start eating when we had literally ordered right behind them and ordered some of the same items at that. 

I got the pulled pork and it was good, but the sides were a massive disappointment. The cornbread was just ok. I wasn't a fan of the flavor of the potato salad at all.. but I think my biggest letdown was the mac and cheese. The menu board noted it as a popular item, but I don't know how that could be. What I got was dry and gritty and not the gooey, cheesy mac and cheese that one normally craves. My boyfriend ordered his sandwich to come without slaw and made it clear when he ordered no slaw - the lady at the counter even repeated it with no slaw. You guessed it, the sandwich came out with slaw all over it which at that point he picked off cause it was not worth the wait. 

If you're in town, I suggest trying one of the other popular bbq spots - we did not get to try martin's to compare it to that because the line was too long for our liking, but we did try peg leg and loved that compared to this place.",2
qseuPyOHIhPDGrQmWrpz2g,"Mmm, delicious. Really good flavours, really great service, and speedy service. Prices are a little expensive but I get the perception they use only quality ingredients. 

If you're passing through, I would strongly suggest trying it if you feel ""in the mood"" for something cold and delicious.",4
